EventTime,EventReceivedTime,Date,Hour,DayOfWeek,MonthYear,Hostname,Keywords,EventType,SeverityValue,Severity,EventID,SourceName,ProviderGuid,Version,Task,OpcodeValue,RecordNumber,ProcessID,ThreadID,Channel,Domain,AccountName,UserID,AccountType,LogonType,IpAddress,IpPort,DeviceInstanceId,DeviceCount,Opcode,SourceModuleType,Message
2025-02-20 10:00:00,2025-02-20 10:00:14,2025-02-20,10,Thursday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,5857,Microsoft-Windows-WMI-Activity,5d94df28-dbaa-4e94-be9f-8fa1ba616ba2,0,0,0,134665,8769,1815,Microsoft-Windows-WMI-Activity/Operational,DESKTOP-RKJA15K,Robot,3371,User,,27.59.78.151,47956,45615,1,Info,im_msvistalog,Application services.exe performed an action.
2025-02-14 10:00:00,2025-02-14 10:00:10,2025-02-14,10,Friday,Feb-2025,DESKTOP-RKJA15K,-9223372036745625344,INFO,2,WARNING,1011,Microsoft-Windows-Shell-Core,9200ffd9-e1d8-4691-95f8-d8a3461fc516,3,0,0,388915,1255,9661,Microsoft-Windows-Store/Operational,,doris,6495,,,221.123.232.146,45697,65053,7,Info,im_msvistalog,Application svchost.exe performed an action.
2025-02-20 13:00:00,2025-02-20 13:00:10,2025-02-20,13,Thursday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,VERBOSE,2,INFO,812,Microsoft-Windows-Install-Agent,94519f4a-9c15-478f-911e-6c09cf94ba2f,2,811,0,585147,6361,4866,Lenovo-Power-BaseModule/Operational,DESKTOP-RKJA15K,Robot,6047,User,,140.100.134.81,47408,57745,8,Info,im_msvistalog,Application services.exe performed an action.
2025-01-27 10:00:00,2025-01-27 10:00:16,2025-01-27,10,Monday,Jan-2025,DESKTOP-RKJA15K,72057594037927936,INFO,2,INFO,4799,Microsoft-Windows-Install-Agent,5756618c-6169-4510-8a78-c36b1ca3451c,0,13826,0,285903,6810,3853,Application,DESKTOP-RKJA15K,Robot,4308,User,,92.49.164.53,64154,12523,7,,im_msvistalog,Application chrome.exe performed an action.
2025-02-04 09:00:00,2025-02-04 09:00:02,2025-02-04,9,Tuesday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,ERROR,1025,Microsoft-Windows-DistributedCOM,399770c0-ccdb-49ae-bfe5-28a519474b92,2,0,0,666308,5622,5143,Microsoft-Windows-PushNotification-Platform/Operational,NT AUTHORITY,Robot,3694,User,,47.195.80.41,65131,29569,10,,im_msvistalog,Application svchost.exe performed an action.
2025-01-08 09:00:00,2025-01-08 09:00:20,2025-01-08,9,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611721202799476737,AUDIT_SUCCESS,1,ERROR,28032,MsiInstaller,571431d1-f17f-4b22-927a-e3de23efcc6a,0,0,0,336620,7718,6930,System,,doris,8730,,,60.183.115.174,59392,29000,7,Start,im_msvistalog,Application winlogon.exe performed an action.
2025-01-06 17:00:00,2025-01-06 17:00:18,2025-01-06,17,Monday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,10000,Microsoft-Windows-Security-Auditing,1c1409ca-0862-4706-8527-c9cc66194a08,0,13826,0,216489,4221,3460,Microsoft-Windows-Storage-Storport/Operational,NT AUTHORITY,doris,7373,User,,39.118.67.6,2875,94108,3,Start,im_msvistalog,Application malware.exe performed an action.
2025-02-24 11:00:00,2025-02-24 11:00:07,2025-02-24,11,Monday,Feb-2025,DESKTOP-RKJA15K,72057594037927936,WARNING,3,INFO,524,MsiInstaller,e26557b1-8edf-4c2a-b657-c672c007115c,1,0,0,999386,6543,2799,Microsoft-Windows-Application-Experience/Program-Telemetry,NT AUTHORITY,Robot,9392,User,,77.222.35.7,29578,95895,10,Info,im_msvistalog,Application svchost.exe performed an action.
2025-01-01 11:00:00,2025-01-01 11:00:08,2025-01-01,11,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611686018427453440,INFO,2,DEBUG,5858,Microsoft-Windows-PushNotifications-Platform,8e0a80c7-676e-4b9f-9065-e73a7db464e3,0,0,1,844042,3796,2416,Microsoft-Windows-Store/Operational,DESKTOP-RKJA15K,Robot,1213,,196608,181.176.245.198,9478,55386,1,Info,im_msvistalog,Application trojan.exe performed an action.
2025-01-29 17:00:00,2025-01-29 17:00:00,2025-01-29,17,Wednesday,Jan-2025,DESKTOP-RKJA15K,2305843009213759488,ERROR,3,INFO,28018,Netwtw06,9efc0986-bc3c-4072-8abd-3e52be583047,0,4,0,781470,3369,5173,Microsoft-Windows-Shell-Core/Operational,DESKTOP-RKJA15K,doris,1252,User,,62.134.120.217,43492,97995,1,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-02-10 15:00:00,2025-02-10 15:00:14,2025-02-10,15,Monday,Feb-2025,DESKTOP-RKJA15K,-9223354444668731392,INFO,2,INFO,4797,Microsoft-Windows-Shell-Core,42e8560d-6166-41f7-8b95-7feb067936c8,0,3019,0,729767,2128,5121,Security,,doris,2434,User,,2.45.160.222,42595,90645,7,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-09 16:00:00,2025-01-09 16:00:22,2025-01-09,16,Thursday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,30811,Microsoft-Windows-WinRM,55ca07ac-4256-493d-b122-2e889f7ed843,0,2002,0,409218,5735,1114,Microsoft-Windows-Shell-Core/Operational,NT AUTHORITY,doris,5622,,,208.204.70.247,43194,50742,6,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-21 09:00:00,2025-02-21 09:00:09,2025-02-21,9,Friday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,AUDIT_SUCCESS,2,INFO,1006,MsiInstaller,93d46ae1-4878-4638-89cb-97b12a6b2708,0,28179,0,737520,9759,6452,Application,NT AUTHORITY,Robot,2325,User,,205.44.110.61,33840,50404,7,Info,im_msvistalog,Application svchost.exe performed an action.
2025-02-25 15:00:00,2025-02-25 15:00:16,2025-02-25,15,Tuesday,Feb-2025,DESKTOP-RKJA15K,4611686018427387942,INFO,2,INFO,400,Microsoft-Windows-WMI-Activity,2a18e698-125e-4003-849b-7a58193b3d14,0,12544,0,679560,5242,8576,Microsoft-Windows-Ntfs/Operational,NT AUTHORITY,doris,6661,User,,131.114.56.45,19089,34282,6,Info,im_msvistalog,Application svchost.exe performed an action.
2025-01-22 14:00:00,2025-01-22 14:00:09,2025-01-22,14,Wednesday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,WARNING,1011,Microsoft-Windows-AppModel-Runtime,7185fe12-8834-4036-8a35-6f314767b9eb,0,0,0,399332,9999,6560,Application,NT AUTHORITY,doris,1832,User,,130.219.176.125,57499,21387,5,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-06 13:00:00,2025-02-06 13:00:28,2025-02-06,13,Thursday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,DEBUG,6000,Microsoft-Windows-RestartManager,732ac4d0-0661-4eaf-ba67-d1abf43bf8f9,0,201,1,393386,2695,7421,Microsoft-Windows-Shell-Core/Operational,,Robot,9713,User,,136.82.157.118,45659,82685,5,Start,im_msvistalog,Application malware.exe performed an action.
2025-03-03 09:00:00,2025-03-03 09:00:08,2025-03-03,9,Monday,Mar-2025,DESKTOP-RKJA15K,2306124492780339200,VERBOSE,2,INFO,1040,Microsoft-Windows-Security-Auditing,f961f04c-3d7e-4179-a9ca-548355b8066b,0,13826,1,885655,7375,3116,Microsoft-Windows-Diagnosis-PCW/Operational,,Robot,6091,Well Known Group,2,15.180.246.125,21912,94576,4,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-21 15:00:00,2025-01-21 15:00:16,2025-01-21,15,Tuesday,Jan-2025,DESKTOP-RKJA15K,2305843009213759488,AUDIT_SUCCESS,3,INFO,5379,Microsoft-Windows-Kernel-Cache,6e53f9fa-5e16-4756-a52e-3c16c903324a,0,0,0,296067,9543,4607,Microsoft-Windows-Storage-Storport/Operational,NT AUTHORITY,doris,1790,User,,109.144.222.211,51790,33623,6,Info,im_msvistalog,Application None performed an action.
2025-01-06 13:00:00,2025-01-06 13:00:27,2025-01-06,13,Monday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,1,INFO,1268,Microsoft-Windows-Kernel-Cache,0c2e0c37-9bc1-473d-89c7-d1a811144625,0,1,0,153930,1471,6096,Application,,Robot,9311,User,196608,23.56.49.38,26743,75403,10,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-06 12:00:00,2025-02-06 12:00:02,2025-02-06,12,Thursday,Feb-2025,DESKTOP-RKJA15K,-9223372036749918208,INFO,3,INFO,4624,Microsoft-Client-Licensing-Platform,bde856c6-20b2-4f37-8be0-70f8c2cdff91,2,0,0,661785,1350,7654,Microsoft-Windows-GroupPolicy/Operational,NT AUTHORITY,doris,1160,User,,94.26.209.132,20727,99431,2,Start,im_msvistalog,Application chrome.exe performed an action.
2025-01-23 15:00:00,2025-01-23 15:00:09,2025-01-23,15,Thursday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,190,MsiInstaller,eeb35104-6c36-4e6b-809d-32db6de07261,0,0,0,425804,3883,6885,Application,DESKTOP-RKJA15K,doris,4803,User,,112.188.206.1,17605,95792,5,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-09 16:00:00,2025-01-09 16:00:25,2025-01-09,16,Thursday,Jan-2025,DESKTOP-RKJA15K,1152921504606846976,INFO,2,INFO,62170,Microsoft-Windows-AppID,1b696636-37c5-4cdd-b766-959988d6b1b7,0,0,0,843812,6122,9384,Microsoft-Windows-Bits-Client/Operational,DESKTOP-RKJA15K,Robot,6775,User,,131.183.56.241,58958,96678,5,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-04 12:00:00,2025-02-04 12:00:06,2025-02-04,12,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9223372036854773760,INFO,3,WARNING,4799,Microsoft-Windows-WMI-Activity,af57df58-8dee-41a8-ab95-e31ce0474a51,0,0,0,554850,7018,7926,Microsoft-Windows-Kernel-PnP/Device Management,,Robot,5009,User,,37.64.60.47,62951,21085,8,Info,im_msvistalog,Application malware.exe performed an action.
2025-01-27 15:00:00,2025-01-27 15:00:07,2025-01-27,15,Monday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,WARNING,2,WARNING,1042,Microsoft-Windows-Security-Auditing,d936335d-cc4f-42b1-882e-dd95d371ea7a,0,0,0,815594,2856,9737,Microsoft-Windows-PushNotification-Platform/Operational,NT AUTHORITY,doris,3648,,,104.246.139.183,32993,84838,8,ResvUrlV2,im_msvistalog,Application winlogon.exe performed an action.
2025-02-14 15:00:00,2025-02-14 15:00:03,2025-02-14,15,Friday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,1042,Microsoft-Windows-Application-Experience,bc131ab5-fd7e-40cc-aae6-3288dbd468df,0,0,0,426206,4826,6392,Microsoft-Windows-WMI-Activity/Operational,NT AUTHORITY,doris,1745,User,,157.116.238.127,38187,29052,9,Info,im_msvistalog,Application opera.exe performed an action.
2025-03-06 11:00:00,2025-03-06 11:00:23,2025-03-06,11,Thursday,Mar-2025,DESKTOP-RKJA15K,-9214364837600034816,AUDIT_SUCCESS,2,ERROR,8001,Microsoft-Windows-UniversalTelemetryClient,15766aa5-2622-4ecb-83e3-ac25871a49e6,0,811,0,519137,3986,2596,Microsoft-Windows-Known Folders API Service,NT AUTHORITY,Robot,4284,User,,92.161.154.31,51581,46213,4,Info,im_msvistalog,Application None performed an action.
2025-02-24 09:00:00,2025-02-24 09:00:13,2025-02-24,9,Monday,Feb-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,1,Microsoft-Windows-Provisioning-Diagnostics-Provider,7a1fe79c-43b6-4aa4-9870-b4992340a95e,0,13826,0,807317,3903,1709,Application,,doris,7775,User,,161.174.152.162,55349,63454,1,Info,im_msvistalog,Application malware.exe performed an action.
2025-03-05 09:00:00,2025-03-05 09:00:23,2025-03-05,9,Wednesday,Mar-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,4672,Microsoft-Windows-Shell-Core,1f5ffa92-1501-4c4e-8b39-8ad4ca711f2d,0,12544,0,945816,7491,7683,Microsoft-Windows-PowerShell/Operational,NT AUTHORITY,Robot,8343,User,,188.21.239.214,32353,35174,2,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-10 16:00:00,2025-01-10 16:00:09,2025-01-10,16,Friday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,3,INFO,4799,Microsoft-Windows-RestartManager,7892f1a4-cf03-4d88-87f6-a560ee49ec38,0,0,0,293013,3903,7766,Microsoft-Windows-Bits-Client/Operational,NT AUTHORITY,doris,5348,User,5,81.175.187.227,8657,59182,2,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-03-04 09:00:00,2025-03-04 09:00:23,2025-03-04,9,Tuesday,Mar-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,WARNING,1011,Microsoft-Windows-GroupPolicy,9563078e-3a85-4cbd-a154-b1184e7d35d0,1,0,0,636289,8749,8473,Security,,doris,4474,User,,97.250.43.100,26796,50476,10,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-19 13:00:00,2025-02-19 13:00:14,2025-02-19,13,Wednesday,Feb-2025,DESKTOP-RKJA15K,1152921504606846976,AUDIT_SUCCESS,2,INFO,1040,Microsoft-Windows-SMBServer,cd8a5cff-940e-4b92-8e56-60f7effae681,0,0,0,333948,7263,7248,Microsoft-Windows-Time-Service/Operational,NT AUTHORITY,Robot,1108,User,,153.24.81.253,19328,27625,9,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-06 15:00:00,2025-01-06 15:00:14,2025-01-06,15,Monday,Jan-2025,DESKTOP-RKJA15K,2305843009280868352,INFO,2,INFO,5858,Microsoft-Windows-SMBServer,0e3ed127-f705-4bac-9ee2-36126fea0643,0,0,0,536687,7815,1016,Windows PowerShell,,doris,6959,User,,122.74.82.71,37779,27871,2,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-02-13 13:00:00,2025-02-13 13:00:09,2025-02-13,13,Thursday,Feb-2025,DESKTOP-RKJA15K,4611967493406195712,INFO,2,INFO,1071,Microsoft-Windows-Security-Auditing,38cfffb0-524e-4766-9f70-83e3133a37c7,0,0,0,467250,5937,9958,Microsoft-Windows-WMI-Activity/Operational,DESKTOP-RKJA15K,doris,8809,Well Known Group,,83.34.245.255,8328,51220,8,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-15 15:00:00,2025-01-15 15:00:25,2025-01-15,15,Wednesday,Jan-2025,DESKTOP-RKJA15K,-9223354444668731392,AUDIT_SUCCESS,4,INFO,5858,Microsoft-Windows-Store,a11bffd3-e93f-483b-abd6-0c50f8d0c378,0,13826,0,951286,5806,9172,Microsoft-Windows-PushNotification-Platform/Operational,DESKTOP-RKJA15K,Robot,8962,User,,22.92.224.151,9378,49608,10,Info,im_msvistalog,Application svchost.exe performed an action.
2025-02-19 10:00:00,2025-02-19 10:00:14,2025-02-19,10,Wednesday,Feb-2025,DESKTOP-RKJA15K,-9223372036854644736,INFO,3,INFO,62171,Microsoft-Windows-Security-Auditing,df53f830-428f-4899-ad87-9ca23889b163,0,1,0,714082,4622,1267,Microsoft-Windows-PushNotification-Platform/Operational,NT AUTHORITY,Robot,3917,User,,120.181.73.17,58197,65644,5,Info,im_msvistalog,Application opera.exe performed an action.
2025-02-14 10:00:00,2025-02-14 10:00:27,2025-02-14,10,Friday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,3,INFO,142,Microsoft-Windows-Shell-Core,ea3cf78b-cb6c-4763-bb37-7789798e39ed,10,13826,0,863222,2414,2745,Windows PowerShell,DESKTOP-RKJA15K,Robot,7226,User,,128.20.26.64,30301,55714,1,Info,im_msvistalog,Application None performed an action.
2025-03-04 10:00:00,2025-03-04 10:00:07,2025-03-04,10,Tuesday,Mar-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,62171,Netwtw06,9a27f16e-681f-4380-9351-3926027a151c,0,0,0,711127,4390,8873,Microsoft-Windows-Storage-Storport/Operational,NT AUTHORITY,Robot,3496,,,211.168.247.241,64243,99709,5,Info,im_msvistalog,Application None performed an action.
2025-02-11 15:00:00,2025-02-11 15:00:28,2025-02-11,15,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9187343239835811840,INFO,3,ERROR,4672,Microsoft-Windows-GroupPolicy,1baef39e-f005-4a0e-a752-0ff02f778b2b,0,0,0,305267,4537,4471,Security,NT AUTHORITY,Robot,5963,,,71.34.217.42,39836,91426,7,Info,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-08 10:00:00,2025-01-08 10:00:01,2025-01-08,10,Wednesday,Jan-2025,DESKTOP-RKJA15K,-9223372036854773760,INFO,2,INFO,0,Microsoft-Windows-WMI-Activity,ce1d782a-a5b1-41e5-8345-c971c1f390eb,10,0,2,848108,2885,4237,Microsoft-Windows-GroupPolicy/Operational,NT AUTHORITY,doris,4027,,,96.193.198.158,46286,68206,9,Info,im_msvistalog,Application chrome.exe performed an action.
2025-02-25 14:00:00,2025-02-25 14:00:26,2025-02-25,14,Tuesday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775808,VERBOSE,4,DEBUG,5340,Microsoft-Windows-Diagnosis-PCW,0e776008-1a1d-4c51-a598-09138e28cc6b,2,13826,0,351286,3061,1074,Security,,Robot,8633,User,,170.212.67.54,16480,66517,8,Info,im_msvistalog,Application services.exe performed an action.
2025-01-16 17:00:00,2025-01-16 17:00:05,2025-01-16,17,Thursday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,VERBOSE,2,INFO,9705,Microsoft-Windows-Store,c7dd0213-9182-4677-9626-61149aeb3394,0,13824,130,292773,2645,2741,Application,DESKTOP-RKJA15K,Robot,9247,Well Known Group,,27.36.217.234,5357,54004,2,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-28 10:00:00,2025-01-28 10:00:06,2025-01-28,10,Tuesday,Jan-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,2,INFO,4104,Microsoft-Windows-WMI-Activity,1d02ad0f-6aee-41c3-a0e2-16bd80131cfe,0,62170,0,367090,8384,3267,System,,Robot,2545,User,196608,195.226.44.79,15787,62916,2,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-02-20 17:00:00,2025-02-20 17:00:14,2025-02-20,17,Thursday,Feb-2025,DESKTOP-RKJA15K,36028797018963968,INFO,3,ERROR,16,Microsoft-Windows-RestartManager,d59336d8-475b-4289-800d-a01e38997e2c,0,3019,0,184934,3794,3367,System,DESKTOP-RKJA15K,doris,9481,User,,53.10.67.204,42570,51358,6,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-03-03 13:00:00,2025-03-03 13:00:24,2025-03-03,13,Monday,Mar-2025,DESKTOP-RKJA15K,-9223372036854775808,INFO,2,INFO,4116,Microsoft-Windows-Dhcp-Client,7ac2de35-13f6-4aa5-95c4-e81d802ff0ea,0,13826,0,237639,8335,3896,Microsoft-Windows-Store/Operational,DESKTOP-RKJA15K,Robot,9228,Well Known Group,,182.233.234.218,1625,97895,2,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-15 15:00:00,2025-01-15 15:00:00,2025-01-15,15,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,WARNING,3,INFO,1014,Microsoft-Windows-Perflib,4c181c32-76c7-47e9-b803-71e352984b92,0,0,1,547567,7458,7047,System,,Robot,8153,User,,153.101.104.232,61516,45417,9,Info,im_msvistalog,Application malware.exe performed an action.
2025-02-27 12:00:00,2025-02-27 12:00:28,2025-02-27,12,Thursday,Feb-2025,DESKTOP-RKJA15K,2306124492780339200,VERBOSE,2,INFO,2097,Microsoft-Windows-Diagnosis-PCW,adde85e0-6e1d-4fd2-9f1b-8bd6f6ec840a,0,0,14,959272,8448,6725,Microsoft-Windows-SMBServer/Operational,,Robot,6328,User,,218.224.40.134,29958,11784,4,Start,im_msvistalog,Application services.exe performed an action.
2025-02-13 17:00:00,2025-02-13 17:00:15,2025-02-13,17,Thursday,Feb-2025,DESKTOP-RKJA15K,-9214364837600034816,INFO,3,ERROR,5858,Microsoft-Windows-Security-SPP,b2fb6768-d73e-4119-9f07-888b1d14fa4a,2,201,0,791261,9319,8992,Microsoft-Windows-LiveId/Operational,DESKTOP-RKJA15K,Robot,1401,User,,78.18.41.50,64523,72961,10,Info,im_msvistalog,Application opera.exe performed an action.
2025-02-03 09:00:00,2025-02-03 09:00:28,2025-02-03,9,Monday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775806,AUDIT_SUCCESS,2,INFO,504,Microsoft-Windows-Windows Firewall With Advanced Security,b0742c16-912e-49ea-ad42-53f3b9938448,0,0,1,166753,8998,6530,Application,NT AUTHORITY,doris,4660,User,,118.236.164.33,19688,43943,9,Info,im_msvistalog,Application services.exe performed an action.
2025-02-10 10:00:00,2025-02-10 10:00:19,2025-02-10,10,Monday,Feb-2025,DESKTOP-RKJA15K,-9223372036854775807,INFO,2,INFO,505,Microsoft-Windows-Security-Auditing,06564403-dfa1-408e-9929-e9c54fee6241,0,0,0,273771,7379,6340,Application,NT AUTHORITY,doris,6700,User,,21.147.22.103,12291,70422,3,Info,im_msvistalog,Application svchost.exe performed an action.
2025-01-22 15:00:00,2025-01-22 15:00:19,2025-01-22,15,Wednesday,Jan-2025,DESKTOP-RKJA15K,2305843009213759488,INFO,2,INFO,4000,Microsoft-Windows-PowerShell,e8f35600-8d00-44cd-ae33-a7b093e6f00a,0,9,0,909098,3934,8059,Microsoft-Windows-Store/Operational,NT AUTHORITY,Robot,1209,User,,199.41.183.124,35006,69767,1,Info,im_msvistalog,Application chrome.exe performed an action.
2025-01-17 14:00:00,2025-01-17 14:00:05,2025-01-17,14,Friday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,4799,Microsoft-Windows-Ntfs,dfa8292c-f80a-450d-8a7b-57c48e565572,0,0,2,596094,5425,1437,Microsoft-Windows-Bits-Client/Operational,,Robot,6367,User,,164.214.113.92,50448,49422,5,Start,im_msvistalog,Application chrome.exe performed an action.
2025-01-08 16:00:00,2025-01-08 16:00:00,2025-01-08,16,Wednesday,Jan-2025,DESKTOP-RKJA15K,-9223369837831520256,WARNING,2,INFO,5858,Microsoft-Windows-Windows Defender,b34d0c63-678c-4684-934b-8917059536c9,0,0,0,438102,9402,4054,Security,,doris,1215,,,48.240.202.159,35922,73839,9,Info,im_msvistalog,Application services.exe performed an action.
2025-01-03 09:00:00,2025-01-03 09:00:09,2025-01-03,9,Friday,Jan-2025,DESKTOP-RKJA15K,36028797018963968,INFO,2,INFO,1040,Microsoft-Windows-GroupPolicy,3daff200-afaf-47f9-a695-6c186c47bdc9,0,13826,0,554623,9450,1880,Security,NT AUTHORITY,doris,8026,Well Known Group,,193.77.187.213,36578,50517,4,,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-22 10:00:00,2025-01-22 10:00:02,2025-01-22,10,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,WARNING,2,INFO,5858,MsiInstaller,33cc4943-f74c-4881-b25f-d489ee5ec7be,0,9,1,748361,2486,8157,Security,DESKTOP-RKJA15K,doris,3798,User,,37.150.5.107,56183,38899,4,,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-01-16 13:00:00,2025-01-16 13:00:16,2025-01-16,13,Thursday,Jan-2025,DESKTOP-RKJA15K,-9223372036854775808,ERROR,3,INFO,179,PowerShell,61e77dff-15ae-4f35-94d8-633d7cdc9c90,0,12290,0,766440,9897,3911,Microsoft-Windows-Store/Operational,,doris,8737,User,,68.221.169.198,42487,90358,4,Info,im_msvistalog,Application winlogon.exe performed an action.
2025-01-01 16:00:00,2025-01-01 16:00:03,2025-01-01,16,Wednesday,Jan-2025,DESKTOP-RKJA15K,4611686018427387904,INFO,2,INFO,16403,Microsoft-Windows-Security-Auditing,1bffaa3e-9eed-4178-b595-7675ba51ba9d,0,8001,0,852613,4489,1590,Security,DESKTOP-RKJA15K,Robot,8433,,,211.220.178.176,30831,82719,9,Check for Updates,im_msvistalog,Application RuntimeBroker.exe performed an action.
2025-02-14 09:00:00,2025-02-14 09:00:13,2025-02-14,9,Friday,Feb-2025,DESKTOP-RKJA15K,-9223372036749918208,INFO,2,INFO,2024,Microsoft-Windows-Security-Auditing,9ca0c2af-3bc2-4bb4-a791-b6c11d918eb5,0,62170,0,529099,7379,1513,Microsoft-Windows-NCSI/Operational,DESKTOP-RKJA15K,Robot,8083,User,,60.157.45.84,8354,12743,8,Info,im_msvistalog,Application opera.exe performed an action.
2025-02-17 12:00:00,2025-02-17 12:00:21,2025-02-17,12,Monday,Feb-2025,DESKTOP-RKJA15K,4611967493406195712,INFO,2,WARNING,3,Microsoft-Windows-Security-LessPrivilegedAppContainer,e8a2f165-2977-4b1d-b81f-2c00b1f780b8,0,12548,0,920291,4731,9696,Microsoft-Windows-GroupPolicy/Operational,,Robot,9473,User,,132.217.8.153,64436,83560,9,Info,im_msvistalog,Application opera.exe performed an action.
2025-02-27 17:00:00,2025-02-27 17:00:12,2025-02-27,17,Thursday,Feb-2025,DESKTOP-RKJA15K,2305843009213693953,INFO,2,INFO,4799,Microsoft-Windows-Store,319728e9-0e07-4c0f-92ed-a0d60290b458,0,0,0,773825,5891,2742,System,NT AUTHORITY,doris,7538,User,,196.23.182.197,27719,85250,7,Info,im_msvistalog,Application trojan.exe performed an action.
2025-02-19 11:00:00,2025-02-19 11:00:24,2025-02-19,11,Wednesday,Feb-2025,DESKTOP-RKJA15K,-9223372036749918208,VERBOSE,2,WARNING,209,Microsoft-Windows-GroupPolicy,e37e1bc1-111c-4f77-b811-384bb16bf4a3,0,0,0,712968,6571,9512,Security,NT AUTHORITY,Robot,6236,User,,41.213.224.83,46510,61988,3,Info,im_msvistalog,Application trojan.exe performed an action.
